type_p,title,thumbnail,video
video,Gujarat CM Narendra Modi in Aap Ki Adalat ( Full Episode) - India TV,https://i.ytimg.com/vi/FDzbReWkwI8/mqdefault.jpg,https://www.youtube.com/watch?v=FDzbReWkwI8
video,narendra modi making fun of arnab goswami & his types of media anchors,https://i.ytimg.com/vi/05t4pX5BwEw/mqdefault.jpg,https://www.youtube.com/watch?v=05t4pX5BwEw
video,Narendra Modi's interview with ANI,https://i.ytimg.com/vi/HWGyiBU2_Kg/mqdefault.jpg,https://www.youtube.com/watch?v=HWGyiBU2_Kg
video,Narendra Modi Interview Outtake #2,https://i.ytimg.com/vi/e5GC_vhbll0/mqdefault.jpg,https://www.youtube.com/watch?v=e5GC_vhbll0
video,Narendra Modi - Interview with ETV - Elections 2014,https://i.ytimg.com/vi/vg8IQtBnwbA/mqdefault.jpg,https://www.youtube.com/watch?v=vg8IQtBnwbA
video,Shri Narendra Modi's interview with VTv,https://i.ytimg.com/vi/cvmUkZSQQLQ/mqdefault.jpg,https://www.youtube.com/watch?v=cvmUkZSQQLQ
video,CM Shri Narendra Modi's Interview with NDTV - 3/3,https://i.ytimg.com/vi/O9t1PQOFQtk/mqdefault.jpg,https://www.youtube.com/watch?v=O9t1PQOFQtk
video,Update on Narendra Modi's interview to Reuters news agency,https://i.ytimg.com/vi/OG18HPJjSGI/mqdefault.jpg,https://www.youtube.com/watch?v=OG18HPJjSGI
video,PM Narendra Modi's PTI interview: Analysis by Kiran Bedi,https://i.ytimg.com/vi/oBS6abQRiR0/mqdefault.jpg,https://www.youtube.com/watch?v=oBS6abQRiR0
video,"CM, Narendra Modi Interview - 2",https://i.ytimg.com/vi/GMlL_UFBOlA/mqdefault.jpg,https://www.youtube.com/watch?v=GMlL_UFBOlA
video,To The Point: Arun Shourie On The Modi Government,https://i.ytimg.com/vi/0V0819-kiUg/mqdefault.jpg,https://www.youtube.com/watch?v=0V0819-kiUg
video,"PM NARENDRA MODI INTERVIEW IN CNN,INDIA-CHINA SAME DIRECTION",https://i.ytimg.com/vi/SVAikVh4fis/mqdefault.jpg,https://www.youtube.com/watch?v=SVAikVh4fis
video,BJP PM Candidate and Gujrat CM Narendra Modi Interview,https://i.ytimg.com/vi/iBM3JHv_2xQ/mqdefault.jpg,https://www.youtube.com/watch?v=iBM3JHv_2xQ
video,Narendra Modi in Aap ki Adalat Full episode,https://i.ytimg.com/vi/CkP13tIc-us/mqdefault.jpg,https://www.youtube.com/watch?v=CkP13tIc-us
video,BJP Byte by Smt. Nirmala Sitharaman on Shri Narendra Modi interview with Reuters: 12.07.2013,https://i.ytimg.com/vi/1qx_jfW6oOA/mqdefault.jpg,https://www.youtube.com/watch?v=1qx_jfW6oOA
video,Narendra Modi's Interview,https://i.ytimg.com/vi/yE_0-1yIvGg/mqdefault.jpg,https://www.youtube.com/watch?v=yE_0-1yIvGg
video,PM Narendra Modi's interview with TIME Magazine - Highlights | HMTV News,https://i.ytimg.com/vi/PmKsoVlxWTg/mqdefault.jpg,https://www.youtube.com/watch?v=PmKsoVlxWTg
video,Amitabh Bachchan Praises Narendra Modi in His Biggest Interview - India TV,https://i.ytimg.com/vi/m-rl0JC7zls/mqdefault.jpg,https://www.youtube.com/watch?v=m-rl0JC7zls
video,"Mark Zuckerberg Taking Narendra Modi Interview At The Facebook Headquarters ,September 27, 2015",https://i.ytimg.com/vi/pukuB4BYL0s/mqdefault.jpg,https://www.youtube.com/watch?v=pukuB4BYL0s
video,Who censored Narendra Modi's interview?,https://i.ytimg.com/vi/3iBECw9tt8U/mqdefault.jpg,https://www.youtube.com/watch?v=3iBECw9tt8U
video,Narendra Modi rare collection at Early Age,https://i.ytimg.com/vi/iYcNT4mgFQ0/mqdefault.jpg,https://www.youtube.com/watch?v=iYcNT4mgFQ0
video,NWR Live Special - Analysis of Narendra Modi's Interview by Shivkant Gautam - Part 1,https://i.ytimg.com/vi/ci1PMc8j9cg/mqdefault.jpg,https://www.youtube.com/watch?v=ci1PMc8j9cg
video,(RARE) Narendra Modi  VS Rajiv Shukla - INTERIVEW,https://i.ytimg.com/vi/0oDqRAbULBE/mqdefault.jpg,https://www.youtube.com/watch?v=0oDqRAbULBE
video,[ Must Watch ] Narendra Modi's Strong reply to USA on the Visa Issue,https://i.ytimg.com/vi/N_N17UDwz7A/mqdefault.jpg,https://www.youtube.com/watch?v=N_N17UDwz7A
video,The Narendra Modi Interview on Times Now 1/3,https://i.ytimg.com/vi/p1ytZaiu0UU/mqdefault.jpg,https://www.youtube.com/watch?v=p1ytZaiu0UU
video,"CM, Narendra Modi Interview - 1",https://i.ytimg.com/vi/brLW4Rgv4NY/mqdefault.jpg,https://www.youtube.com/watch?v=brLW4Rgv4NY
video,PM Modi funny speech on Dr. Raghuram Rajan,https://i.ytimg.com/vi/0vVNRGMrJW8/mqdefault.jpg,https://www.youtube.com/watch?v=0vVNRGMrJW8
video,Narendra Modi is among the sharpest I have met: Fareed Zakaria,https://i.ytimg.com/vi/wdqkWFlN_kE/mqdefault.jpg,https://www.youtube.com/watch?v=wdqkWFlN_kE
video,Narendra Modi Interview Must Watch Best Speech Forever Evergreen Video.....,https://i.ytimg.com/vi/xQujKwbYFEE/mqdefault.jpg,https://www.youtube.com/watch?v=xQujKwbYFEE
video,Audio tape of Narendra Modi's interview with Nai Dunia Urdu newspaper,https://i.ytimg.com/vi/kC7URx4WjdQ/mqdefault.jpg,https://www.youtube.com/watch?v=kC7URx4WjdQ
video,PM Narendra Modi Cried in a interview with Mark Zuckerberg,https://i.ytimg.com/vi/ZUTO-pLQ_EE/mqdefault.jpg,https://www.youtube.com/watch?v=ZUTO-pLQ_EE
video,Narendra Modi's interview on Times Now,https://i.ytimg.com/vi/deeJtKYWIC4/mqdefault.jpg,https://www.youtube.com/watch?v=deeJtKYWIC4
video,"Narendra Modi Interview July 13, 2008- Part 1",https://i.ytimg.com/vi/sQ_Pwo8sHGM/mqdefault.jpg,https://www.youtube.com/watch?v=sQ_Pwo8sHGM
video,Tv9 Gujarat - Narendra Modi interview while heading towards Kobe port,https://i.ytimg.com/vi/cPKfxI-oXRU/mqdefault.jpg,https://www.youtube.com/watch?v=cPKfxI-oXRU
video,CM shri Narendra Modi's Interview with Sahara Samay - 2/3,https://i.ytimg.com/vi/I5s16_719zA/mqdefault.jpg,https://www.youtube.com/watch?v=I5s16_719zA
video,Compelling Evidence proves - Narendra Modi Ordered Gujarat Riots 2002,https://i.ytimg.com/vi/OFZBNUnG5pI/mqdefault.jpg,https://www.youtube.com/watch?v=OFZBNUnG5pI
video,Real Facts Narendra Modi Part 1,https://i.ytimg.com/vi/VluGaSqmZbk/mqdefault.jpg,https://www.youtube.com/watch?v=VluGaSqmZbk
video,When Salman Khan met Narendra Modi,https://i.ytimg.com/vi/zWDu7Lt0sts/mqdefault.jpg,https://www.youtube.com/watch?v=zWDu7Lt0sts
video,Seedhi Baat: Salman and Sohail Khan on Narendra Modi,https://i.ytimg.com/vi/hL7lVmuSB40/mqdefault.jpg,https://www.youtube.com/watch?v=hL7lVmuSB40
video,Dekhe: PM Narendra Modi Ka 15 Saal Purana Interview,https://i.ytimg.com/vi/AzDuwgeaJBA/mqdefault.jpg,https://www.youtube.com/watch?v=AzDuwgeaJBA
video,Watch unseen aspects of Modi's life Exclusive on India News - PART TWO,https://i.ytimg.com/vi/G5L5fYyfsoQ/mqdefault.jpg,https://www.youtube.com/watch?v=G5L5fYyfsoQ
video,"Narendra Modi walks out, run away from studio when karan thapar asked him about 2002 Riots",https://i.ytimg.com/vi/9TT5TOx6xyU/mqdefault.jpg,https://www.youtube.com/watch?v=9TT5TOx6xyU
video,Narendra Modi interview: Ready to work with Congress,https://i.ytimg.com/vi/U7jil_3z05k/mqdefault.jpg,https://www.youtube.com/watch?v=U7jil_3z05k
video,Narendra Modi sharing his funny experience with Indian diaspora around the world,https://i.ytimg.com/vi/gDObUHwgTB0/mqdefault.jpg,https://www.youtube.com/watch?v=gDObUHwgTB0
video,"PC Ep 9: Want to call PM Modi in CNWK and discuss his struggle, says Kapil Sharma",https://i.ytimg.com/vi/5LqLqIAYpAQ/mqdefault.jpg,https://www.youtube.com/watch?v=5LqLqIAYpAQ
video,Q&A session with Narendra Modi at India Today Conclave 2013,https://i.ytimg.com/vi/buQQFIAwhnM/mqdefault.jpg,https://www.youtube.com/watch?v=buQQFIAwhnM
video,Angry Narendra Modi and Digvijay Singh fight-2011 (http://indiannpolitricks.blogspot.com/),https://i.ytimg.com/vi/-ruZLBeelhs/mqdefault.jpg,https://www.youtube.com/watch?v=-ruZLBeelhs
video,I Am a Hindu Nationalist : Narendra Modi's Explosive Reuters Complete Interview,https://i.ytimg.com/vi/rSp2WVorCM4/mqdefault.jpg,https://www.youtube.com/watch?v=rSp2WVorCM4
video,Sahasam Swasaga Sagipo Movie NEW Trailer| Nagachaitanya -Tollymirchi,https://i.ytimg.com/vi/maasKYDqT38/mqdefault.jpg,https://www.youtube.com/watch?v=maasKYDqT38
type_p,title,thumbnail,video
video,Rajat Sharma's experience with Narendra Modi in Aap Ki Adalat,https://i.ytimg.com/vi/-fRDI6wwZoY/mqdefault.jpg,https://www.youtube.com/watch?v=-fRDI6wwZoY
video,Narendra Modi's interview to ANI part 2,https://i.ytimg.com/vi/2GveXT6XGD8/mqdefault.jpg,https://www.youtube.com/watch?v=2GveXT6XGD8
video,Pervez Musharraf Latest Interview Bashing India And Narendra Modi 5 September 2015,https://i.ytimg.com/vi/IS88jUrHyOs/mqdefault.jpg,https://www.youtube.com/watch?v=IS88jUrHyOs
video,PM Narendra Modi Exclusive Interview on Sandesh News,https://i.ytimg.com/vi/TaqyeB3CZpo/mqdefault.jpg,https://www.youtube.com/watch?v=TaqyeB3CZpo
video,"Why was my meeting with Narendra Modi such big news, asks Salman Khan",https://i.ytimg.com/vi/bGbIvtmPiVU/mqdefault.jpg,https://www.youtube.com/watch?v=bGbIvtmPiVU
video,Seedhi Baat Salman and Sohail Khan on Narendra Modi,https://i.ytimg.com/vi/o0cFVheuiZk/mqdefault.jpg,https://www.youtube.com/watch?v=o0cFVheuiZk
video,Watch How Narendra Modi Destroyed Rahul Kanwal a Seudo Secular Journalist,https://i.ytimg.com/vi/k9CO0cSvOTA/mqdefault.jpg,https://www.youtube.com/watch?v=k9CO0cSvOTA
video,Narendra Modi's greatest answer to a silliest question. Is there place for Muslims in India?,https://i.ytimg.com/vi/Kc0xW-_wfWc/mqdefault.jpg,https://www.youtube.com/watch?v=Kc0xW-_wfWc
video,Narendra Modi speech in English at PSLV-C23 launch - Srihari Kota,https://i.ytimg.com/vi/omJ-pE5meVg/mqdefault.jpg,https://www.youtube.com/watch?v=omJ-pE5meVg
video,PM Narendra Modi addresses Nepal Parliament,https://i.ytimg.com/vi/PTwEX1BeeaQ/mqdefault.jpg,https://www.youtube.com/watch?v=PTwEX1BeeaQ
video,PM Modi will Meet Facebook's Owner Mark Zuckerberg - India TV,https://i.ytimg.com/vi/tXKYSWAslDk/mqdefault.jpg,https://www.youtube.com/watch?v=tXKYSWAslDk
video,Narendra modi latest speech Threat To Pakistan,https://i.ytimg.com/vi/iliOGqpJo2Y/mqdefault.jpg,https://www.youtube.com/watch?v=iliOGqpJo2Y
video,Pakistan Media comparing Narendra Modi and Nawaz Sharif Foreign Policy,https://i.ytimg.com/vi/UR2GIMjTBpA/mqdefault.jpg,https://www.youtube.com/watch?v=UR2GIMjTBpA
video,I will write in Gujarati: Narendra Modi tells Mark Zuckerberg at Facebook Wall,https://i.ytimg.com/vi/lIi-8cG9vJ4/mqdefault.jpg,https://www.youtube.com/watch?v=lIi-8cG9vJ4
video,Narendra Modi   Life before GUJARAT CM   Rare & Never Seen Video,https://i.ytimg.com/vi/Va1ZOjayexg/mqdefault.jpg,https://www.youtube.com/watch?v=Va1ZOjayexg
video,Narendra Modi's Exclusive Interview With Cnbc awaaz,https://i.ytimg.com/vi/NlEQd8B15jg/mqdefault.jpg,https://www.youtube.com/watch?v=NlEQd8B15jg
video,Watch How Narendra Modi Destroyed Rahul Kanwal a Pseudo-Secular Journalist Part 1/5,https://i.ytimg.com/vi/fiirUWRJ5Is/mqdefault.jpg,https://www.youtube.com/watch?v=fiirUWRJ5Is
video,NARENDRA MODI on Islamic Terrorism on Big Fight after 9/11 attacks.,https://i.ytimg.com/vi/fas-jaaZWWM/mqdefault.jpg,https://www.youtube.com/watch?v=fas-jaaZWWM
video,"Narendra Modi defends Indian Muslims, says their patriotism cannot be questioned-Part 2",https://i.ytimg.com/vi/O9j_tIB_Ai4/mqdefault.jpg,https://www.youtube.com/watch?v=O9j_tIB_Ai4
video,Mr. Balasaheb Thackeray rare interview by Karan Thapar,https://i.ytimg.com/vi/OszkO_cLAuE/mqdefault.jpg,https://www.youtube.com/watch?v=OszkO_cLAuE
video,"Narendra Modi breaks down, cries when Mark Zuckberg Interviews Him",https://i.ytimg.com/vi/zw2S2VnR_9s/mqdefault.jpg,https://www.youtube.com/watch?v=zw2S2VnR_9s
video,Live: Narendra Modi's Speech in Silicon Valley for Digital India,https://i.ytimg.com/vi/v3xYSM494M0/mqdefault.jpg,https://www.youtube.com/watch?v=v3xYSM494M0
video,Narendra Modi at SILICON VALLEY - FULL SPEECH | Digital India Summit | Modi In USA,https://i.ytimg.com/vi/V4PDFQZLeBA/mqdefault.jpg,https://www.youtube.com/watch?v=V4PDFQZLeBA
video,Facebook's Mark Zuckerberg Q&A with the media in India,https://i.ytimg.com/vi/Em2YmdSnoh4/mqdefault.jpg,https://www.youtube.com/watch?v=Em2YmdSnoh4
video,Salman Khan meets PM Narendra Modi in Delhi,https://i.ytimg.com/vi/M5kSbn1b_-A/mqdefault.jpg,https://www.youtube.com/watch?v=M5kSbn1b_-A
video,10amazing Things To Know  About Narendra Modi.,https://i.ytimg.com/vi/5FON5858Oqw/mqdefault.jpg,https://www.youtube.com/watch?v=5FON5858Oqw
video,Australia visit: PM Modi delivers full speech in English,https://i.ytimg.com/vi/97xyM7BVcos/mqdefault.jpg,https://www.youtube.com/watch?v=97xyM7BVcos
video,Never Ever Ever Again Angry Arnab Goswami!!!,https://i.ytimg.com/vi/8tF9YSXe2vo/mqdefault.jpg,https://www.youtube.com/watch?v=8tF9YSXe2vo
video,Hassan Nisar Latest Interview On Narendra Modi And Nawaz Sharif USA Visit 29th September 2015,https://i.ytimg.com/vi/vj7eCA_lrMQ/mqdefault.jpg,https://www.youtube.com/watch?v=vj7eCA_lrMQ
video,Narendra Modi censored DD News interview on Priyanka,https://i.ytimg.com/vi/Wgas3sx-RWQ/mqdefault.jpg,https://www.youtube.com/watch?v=Wgas3sx-RWQ
video,PM Narendra Modi's wife Jashodaben EXCLUSIVE interview,https://i.ytimg.com/vi/4v64Bx0rOUE/mqdefault.jpg,https://www.youtube.com/watch?v=4v64Bx0rOUE
video,Narender Modi In Dubai Cricket Stadium 17th August 2015 Complete Speech,https://i.ytimg.com/vi/J6Jkz61KUI8/mqdefault.jpg,https://www.youtube.com/watch?v=J6Jkz61KUI8
video,Narendra Modi at Alexandra Palace - 31 October 1999,https://i.ytimg.com/vi/LOLMCVEqFeU/mqdefault.jpg,https://www.youtube.com/watch?v=LOLMCVEqFeU
video,Narendra Modi America visit 1998 interview Asia TV,https://i.ytimg.com/vi/1YFoKBYlKyA/mqdefault.jpg,https://www.youtube.com/watch?v=1YFoKBYlKyA
video,Narendra modi In Dubai Cricket Stadium (17th August 2015),https://i.ytimg.com/vi/QxaodUbsSUQ/mqdefault.jpg,https://www.youtube.com/watch?v=QxaodUbsSUQ
video,Narendra Modi On How One Can Down Pulses Rate ABP,https://i.ytimg.com/vi/fupqTFS4kyg/mqdefault.jpg,https://www.youtube.com/watch?v=fupqTFS4kyg
video,PM Shri Narendra Modi statement in Lok Sabha on Masarat Alam's release: 09.03.2015,https://i.ytimg.com/vi/FY7g0OFUveA/mqdefault.jpg,https://www.youtube.com/watch?v=FY7g0OFUveA
video,Narendra Modi in Aap ki Adalat - India Tv,https://i.ytimg.com/vi/CwLAUf5UZks/mqdefault.jpg,https://www.youtube.com/watch?v=CwLAUf5UZks
video,What Narendra Modi Says for his country and what he want in Nepal.,https://i.ytimg.com/vi/9OOph926f40/mqdefault.jpg,https://www.youtube.com/watch?v=9OOph926f40
video,Narendra Modi's Funny English,https://i.ytimg.com/vi/6ih-68e67lo/mqdefault.jpg,https://www.youtube.com/watch?v=6ih-68e67lo
video,ABP Majha Vishesh : Narendra Modi & Rahul Gandhi,https://i.ytimg.com/vi/SylvdTQDOOQ/mqdefault.jpg,https://www.youtube.com/watch?v=SylvdTQDOOQ
video,Modi interview to Tamil Media 19 April 2014 Part 1,https://i.ytimg.com/vi/CloXdoZF6mU/mqdefault.jpg,https://www.youtube.com/watch?v=CloXdoZF6mU
video,Shri Narendra Modi's exclusive interview with Times Now,https://i.ytimg.com/vi/m3TTX2Xpsqc/mqdefault.jpg,https://www.youtube.com/watch?v=m3TTX2Xpsqc
video,Narendra Modi Fareed Zakaria Interview,https://i.ytimg.com/vi/L1gkb-5cVDE/mqdefault.jpg,https://www.youtube.com/watch?v=L1gkb-5cVDE
video,Narendra Modi fights back - Hindustan Times (full),https://i.ytimg.com/vi/H-egGR6LwNA/mqdefault.jpg,https://www.youtube.com/watch?v=H-egGR6LwNA
video,English Of Narendra Modi hahaha.,https://i.ytimg.com/vi/lyfV4C0yduA/mqdefault.jpg,https://www.youtube.com/watch?v=lyfV4C0yduA
video,Rahul Gandhi Vs Narendra Modi,https://i.ytimg.com/vi/UUjN45sA76E/mqdefault.jpg,https://www.youtube.com/watch?v=UUjN45sA76E
video,Indian PM Narendra Modi arrives in UK - BBC News,https://i.ytimg.com/vi/-fO1zSYQOTg/mqdefault.jpg,https://www.youtube.com/watch?v=-fO1zSYQOTg
video,Great Poster of Narendra Modi,https://i.ytimg.com/vi/0CdLpS6Q8Oo/mqdefault.jpg,https://www.youtube.com/watch?v=0CdLpS6Q8Oo
video,CM Narendra Modi's veiews on compulsory voting with CNBC TV18,https://i.ytimg.com/vi/Tckvpo0ZLX4/mqdefault.jpg,https://www.youtube.com/watch?v=Tckvpo0ZLX4
type_p,title,thumbnail,video
video,Narendra Modi's 'Operation Dawood',https://i.ytimg.com/vi/VBDDd04gjbM/mqdefault.jpg,https://www.youtube.com/watch?v=VBDDd04gjbM
video,Narendra Modi Breaks Silence On 2002 Gujarat Riots,https://i.ytimg.com/vi/VDNNzq8po9w/mqdefault.jpg,https://www.youtube.com/watch?v=VDNNzq8po9w
video,Narendra  Modi Ji Interview on Exclusive TV 18 Network (CNN IBN & IBN7) on 18 April 2014,https://i.ytimg.com/vi/wvaL4gycvf8/mqdefault.jpg,https://www.youtube.com/watch?v=wvaL4gycvf8
video,"PM Narendra Modi Expresses Disappointment over Dadri Lynching, Ghulam Ali Incident - India TV",https://i.ytimg.com/vi/a_hApsguvjU/mqdefault.jpg,https://www.youtube.com/watch?v=a_hApsguvjU
video,Nitish Kumar Interview With Arnab Goswami | Bihar Elections 2015 | Full Interview,https://i.ytimg.com/vi/UiN7YLStVlA/mqdefault.jpg,https://www.youtube.com/watch?v=UiN7YLStVlA
video,Exclusive interview promo :  Narendra Modi in Gujarati on Sandesh News,https://i.ytimg.com/vi/6Dcj7LYJIJU/mqdefault.jpg,https://www.youtube.com/watch?v=6Dcj7LYJIJU
video,Narendra Modi breaks silence on Dawood Ibrahim-Focus News,https://i.ytimg.com/vi/ZKKZL2gzJGE/mqdefault.jpg,https://www.youtube.com/watch?v=ZKKZL2gzJGE
video,Bahubali | Prabhas meets PM Narendra Modi (26-07-2015),https://i.ytimg.com/vi/G7-G5cibxq4/mqdefault.jpg,https://www.youtube.com/watch?v=G7-G5cibxq4
video,"Narendra Modi's Oath Taking Ceremony | Salman Khan, Vivek Oberoi, Hema Malini, Salim Khan",https://i.ytimg.com/vi/qfuW_l3xw0c/mqdefault.jpg,https://www.youtube.com/watch?v=qfuW_l3xw0c
video,"Narendra Modi cries, bows down before Parliament  in his first speech",https://i.ytimg.com/vi/OfuecICbSgw/mqdefault.jpg,https://www.youtube.com/watch?v=OfuecICbSgw
video,Bole Modi With News 24 - 1/2,https://i.ytimg.com/vi/ASWhlDITqxw/mqdefault.jpg,https://www.youtube.com/watch?v=ASWhlDITqxw
video,TV9 - Ravi Prakash's exclusive interview with Narendra Modi part 1,https://i.ytimg.com/vi/9rsi8q4aoVQ/mqdefault.jpg,https://www.youtube.com/watch?v=9rsi8q4aoVQ
video,Seedhi Baat with Narendra Modi at Aaj Tak,https://i.ytimg.com/vi/G36BMqe3GOc/mqdefault.jpg,https://www.youtube.com/watch?v=G36BMqe3GOc
video,little narendra modi,https://i.ytimg.com/vi/bV5QAL76K3I/mqdefault.jpg,https://www.youtube.com/watch?v=bV5QAL76K3I
video,"PM Modi with Sundar Pichai at Google (Alphabet) HQ in San Jose, California",https://i.ytimg.com/vi/FxISLlCnxK0/mqdefault.jpg,https://www.youtube.com/watch?v=FxISLlCnxK0
video,Why is India PM Modi always flying? BBC News,https://i.ytimg.com/vi/dCmzTUkcPCU/mqdefault.jpg,https://www.youtube.com/watch?v=dCmzTUkcPCU
video,The Last Word - The Last Word: Narendra Modi's fast and his image,https://i.ytimg.com/vi/g1qhwT_iDNQ/mqdefault.jpg,https://www.youtube.com/watch?v=g1qhwT_iDNQ
video,Exclusive : Narendra Modi's wife Jashodaben in conversation with Tv9 Gujarati,https://i.ytimg.com/vi/0sFj0G2GgG0/mqdefault.jpg,https://www.youtube.com/watch?v=0sFj0G2GgG0
video,A Must Watch Moment Narendra Modi's Amazing Sixer on Punya Prasoon Vajpayee's Googly,https://i.ytimg.com/vi/Qs_qZ2FeYXY/mqdefault.jpg,https://www.youtube.com/watch?v=Qs_qZ2FeYXY
video,Ratan Tata highly praises Narendra Modi - Times Now (Nano NaMo Sanand),https://i.ytimg.com/vi/oKjkDynHNps/mqdefault.jpg,https://www.youtube.com/watch?v=oKjkDynHNps
video,Comedy King Kapil Sharma in Aap Ki Adalat (Full Episode),https://i.ytimg.com/vi/jer_oZQELno/mqdefault.jpg,https://www.youtube.com/watch?v=jer_oZQELno
video,Narendra Modi Times Now Interview with Arnab Goswami,https://i.ytimg.com/vi/LV2dZgMrlk0/mqdefault.jpg,https://www.youtube.com/watch?v=LV2dZgMrlk0
video,Newslaundry Interviews Shahid Siddiqui,https://i.ytimg.com/vi/6IpaknI_jYg/mqdefault.jpg,https://www.youtube.com/watch?v=6IpaknI_jYg
video,Tamil Hero Dhanush Speaks About Pawan Kalyan -Tollymirchi,https://i.ytimg.com/vi/Xx0ykA04r60/mqdefault.jpg,https://www.youtube.com/watch?v=Xx0ykA04r60
video,Prime Minister of India Modi's clone burned in Nepal | Daily Exclusive News ( Media Np TV),https://i.ytimg.com/vi/RCeROVei4WY/mqdefault.jpg,https://www.youtube.com/watch?v=RCeROVei4WY
video,"Narendra Modi in Aap ki Adalat with Rajat Sharma on INDIATV  Nov 13, 2011",https://i.ytimg.com/vi/Z32cgqNqBRM/mqdefault.jpg,https://www.youtube.com/watch?v=Z32cgqNqBRM
video,Exclusive interview with Narendra Modi in India News,https://i.ytimg.com/vi/-fCtjNOep9c/mqdefault.jpg,https://www.youtube.com/watch?v=-fCtjNOep9c
video,ABP Group Exclusive: PM speaks over Dadri Lynching and Sudheendra Kulkarni,https://i.ytimg.com/vi/lFmaBNjGGHY/mqdefault.jpg,https://www.youtube.com/watch?v=lFmaBNjGGHY
video,PM Narendra Modi's first exclusive world interview,https://i.ytimg.com/vi/EVagp6VxVmM/mqdefault.jpg,https://www.youtube.com/watch?v=EVagp6VxVmM
video,"Did 'absolutely right thing' in 2002 riot, Narendra Modi says",https://i.ytimg.com/vi/R9uWk7tUsFA/mqdefault.jpg,https://www.youtube.com/watch?v=R9uWk7tUsFA
video,narendra modi speech Vadodara 16/05/2014 - mobile recod,https://i.ytimg.com/vi/JqIyQMEMq4I/mqdefault.jpg,https://www.youtube.com/watch?v=JqIyQMEMq4I
video,Barack Obama and Narendra Modi - Joint Briefing from White House,https://i.ytimg.com/vi/uDYarhCmvfM/mqdefault.jpg,https://www.youtube.com/watch?v=uDYarhCmvfM
video,"My focus is Gujarat, talk of PM race is media creation, says Narendra Modi",https://i.ytimg.com/vi/JNv_0AXITag/mqdefault.jpg,https://www.youtube.com/watch?v=JNv_0AXITag
